student_id,week,mood_score,check_in_date
STU0255,3,6.77,2024-09-22
STU0255,4,,2024-09-29
STU0255,5,,2024-10-06
STU0255,6,6.63,2024-10-13
STU0255,7,6.78,2024-10-20
STU0255,8,6.86,2024-10-27
STU0255,9,5.57,2024-11-03
STU0255,10,6.4,2024-11-10
STU0255,11,4.83,2024-11-17
STU0255,12,6.76,2024-11-24
STU0255,13,5.03,2024-12-01
STU0255,14,2.43,2024-12-08
STU0255,15,3.26,2024-12-15
STU0255,16,2.05,2024-12-22
STU0256,1,6.37,2024-09-08
STU0256,2,9.01,2024-09-15
STU0256,3,8.12,2024-09-22
STU0256,4,,2024-09-29
STU0256,5,,2024-10-06
STU0256,6,8.03,2024-10-13
STU0256,7,6.89,2024-10-20
STU0256,8,8.85,2024-10-27
STU0256,9,8.45,2024-11-03
STU0256,10,8.84,2024-11-10
STU0256,11,9.52,2024-11-17
STU0256,12,8.33,2024-11-24
STU0256,13,7.87,2024-12-01
STU0256,14,8.2,2024-12-08
STU0256,15,,2024-12-15
STU0256,16,8.88,2024-12-22
STU0257,1,7.18,2024-09-08
STU0257,2,5.97,2024-09-15
STU0257,3,7.89,2024-09-22
STU0257,4,7.06,2024-09-29
STU0257,5,6.56,2024-10-06
STU0257,6,7.49,2024-10-13
STU0257,7,5.92,2024-10-20
STU0257,8,4.43,2024-10-27
STU0257,9,6.06,2024-11-03
STU0257,10,6.28,2024-11-10
STU0257,11,,2024-11-17
STU0257,12,4.43,2024-11-24
STU0257,13,4.61,2024-12-01
STU0257,14,3.4,2024-12-08
STU0257,15,5.29,2024-12-15
STU0257,16,4.03,2024-12-22
STU0258,1,6.89,2024-09-08
STU0258,2,8.1,2024-09-15
STU0258,3,6.91,2024-09-22
STU0258,4,,2024-09-29
STU0258,5,6.21,2024-10-06
STU0258,6,7.13,2024-10-13
STU0258,7,6.85,2024-10-20
STU0258,8,6.19,2024-10-27
STU0258,9,,2024-11-03
STU0258,10,2.98,2024-11-10
STU0258,11,1.0,2024-11-17
STU0258,12,1.18,2024-11-24
STU0258,13,1.0,2024-12-01
STU0258,14,1.0,2024-12-08
STU0258,15,1.0,2024-12-15
STU0258,16,1.0,2024-12-22
STU0259,1,7.94,2024-09-08
STU0259,2,7.79,2024-09-15
STU0259,3,7.8,2024-09-22
STU0259,4,7.89,2024-09-29
STU0259,5,6.69,2024-10-06
STU0259,6,7.81,2024-10-13
STU0259,7,7.2,2024-10-20
STU0259,8,8.41,2024-10-27
STU0259,9,6.99,2024-11-03
STU0259,10,7.6,2024-11-10
STU0259,11,9.57,2024-11-17
STU0259,12,7.59,2024-11-24
STU0259,13,8.0,2024-12-01
STU0259,14,8.23,2024-12-08
STU0259,15,9.85,2024-12-15
STU0259,16,7.93,2024-12-22
STU0260,1,5.24,2024-09-08
STU0260,2,7.39,2024-09-15
STU0260,3,,2024-09-22
STU0260,4,,2024-09-29
STU0260,5,5.4,2024-10-06
STU0260,6,4.37,2024-10-13
STU0260,7,4.14,2024-10-20
STU0260,8,5.94,2024-10-27
STU0260,9,4.17,2024-11-03
STU0260,10,4.53,2024-11-10
STU0260,11,4.74,2024-11-17
STU0260,12,3.42,2024-11-24
STU0260,13,3.44,2024-12-01
STU0260,14,3.47,2024-12-08
STU0260,15,2.33,2024-12-15
STU0260,16,3.4,2024-12-22
STU0261,1,9.91,2024-09-08
STU0261,2,10.0,2024-09-15
STU0261,3,9.3,2024-09-22
STU0261,4,,2024-09-29
STU0261,5,9.41,2024-10-06
STU0261,6,,2024-10-13
STU0261,7,8.53,2024-10-20
STU0261,8,9.42,2024-10-27
STU0261,9,9.96,2024-11-03
STU0261,10,10.0,2024-11-10
STU0261,11,8.74,2024-11-17
STU0261,12,,2024-11-24
STU0261,13,9.41,2024-12-01
STU0261,14,8.13,2024-12-08
STU0261,15,9.81,2024-12-15
STU0261,16,9.35,2024-12-22
STU0262,1,6.94,2024-09-08
STU0262,2,,2024-09-15
STU0262,3,7.43,2024-09-22
STU0262,4,6.96,2024-09-29
STU0262,5,7.93,2024-10-06
STU0262,6,7.74,2024-10-13
STU0262,7,6.94,2024-10-20
STU0262,8,8.14,2024-10-27
STU0262,9,6.3,2024-11-03
STU0262,10,,2024-11-10
STU0262,11,,2024-11-17
STU0262,12,5.69,2024-11-24
STU0262,13,5.97,2024-12-01
STU0262,14,5.48,2024-12-08
STU0262,15,5.4,2024-12-15
STU0262,16,5.07,2024-12-22
STU0263,1,8.66,2024-09-08
STU0263,2,,2024-09-15
STU0263,3,8.3,2024-09-22
STU0263,4,9.21,2024-09-29
STU0263,5,,2024-10-06
STU0263,6,9.11,2024-10-13
STU0263,7,8.89,2024-10-20
STU0263,8,8.12,2024-10-27
STU0263,9,,2024-11-03
STU0263,10,8.94,2024-11-10
STU0263,11,9.2,2024-11-17
STU0263,12,8.95,2024-11-24
STU0263,13,9.03,2024-12-01
STU0263,14,7.86,2024-12-08
STU0263,15,8.07,2024-12-15
STU0263,16,8.9,2024-12-22
STU0264,1,6.91,2024-09-08
STU0264,2,7.27,2024-09-15
STU0264,3,,2024-09-22
STU0264,4,6.0,2024-09-29
STU0264,5,6.44,2024-10-06
STU0264,6,5.43,2024-10-13
STU0264,7,,2024-10-20
STU0264,8,5.14,2024-10-27
STU0264,9,4.29,2024-11-03
STU0264,10,4.61,2024-11-10
STU0264,11,4.99,2024-11-17
STU0264,12,4.72,2024-11-24
STU0264,13,3.34,2024-12-01
STU0264,14,4.97,2024-12-08
STU0264,15,,2024-12-15
STU0264,16,3.5,2024-12-22
STU0265,1,8.56,2024-09-08
STU0265,2,7.47,2024-09-15
STU0265,3,7.84,2024-09-22
STU0265,4,,2024-09-29
STU0265,5,6.8,2024-10-06
STU0265,6,7.21,2024-10-13
STU0265,7,7.45,2024-10-20
STU0265,8,,2024-10-27
STU0265,9,7.97,2024-11-03
STU0265,10,7.63,2024-11-10
STU0265,11,7.23,2024-11-17
STU0265,12,9.14,2024-11-24
STU0265,13,8.84,2024-12-01
STU0265,14,,2024-12-08
STU0265,15,,2024-12-15
STU0265,16,,2024-12-22
STU0266,1,6.86,2024-09-08
STU0266,2,8.48,2024-09-15
STU0266,3,,2024-09-22
STU0266,4,9.81,2024-09-29
STU0266,5,,2024-10-06
STU0266,6,8.25,2024-10-13
STU0266,7,8.2,2024-10-20
STU0266,8,7.43,2024-10-27
STU0266,9,,2024-11-03
STU0266,10,6.6,2024-11-10
STU0266,11,6.59,2024-11-17
STU0266,12,5.99,2024-11-24
STU0266,13,4.53,2024-12-01
STU0266,14,4.24,2024-12-08
STU0266,15,1.47,2024-12-15
STU0266,16,1.73,2024-12-22
STU0267,1,6.64,2024-09-08
STU0267,2,5.12,2024-09-15
STU0267,3,,2024-09-22
STU0267,4,6.1,2024-09-29
STU0267,5,,2024-10-06
STU0267,6,4.35,2024-10-13
STU0267,7,,2024-10-20
STU0267,8,3.2,2024-10-27
STU0267,9,2.73,2024-11-03
STU0267,10,2.54,2024-11-10
STU0267,11,1.0,2024-11-17
STU0267,12,1.0,2024-11-24
STU0267,13,,2024-12-01
STU0267,14,1.0,2024-12-08
STU0267,15,1.0,2024-12-15
STU0267,16,1.0,2024-12-22
STU0268,1,7.82,2024-09-08
STU0268,2,7.82,2024-09-15
STU0268,3,7.76,2024-09-22
STU0268,4,6.53,2024-09-29
STU0268,5,5.43,2024-10-06
STU0268,6,6.61,2024-10-13
STU0268,7,5.66,2024-10-20
STU0268,8,,2024-10-27
STU0268,9,4.73,2024-11-03
STU0268,10,4.86,2024-11-10
STU0268,11,5.1,2024-11-17
STU0268,12,3.6,2024-11-24
STU0268,13,4.06,2024-12-01
STU0268,14,,2024-12-08
STU0268,15,3.89,2024-12-15
STU0268,16,4.52,2024-12-22
STU0269,1,6.34,2024-09-08
STU0269,2,5.71,2024-09-15
STU0269,3,5.76,2024-09-22
STU0269,4,,2024-09-29
STU0269,5,,2024-10-06
STU0269,6,4.26,2024-10-13
STU0269,7,5.97,2024-10-20
STU0269,8,4.04,2024-10-27
STU0269,9,3.23,2024-11-03
STU0269,10,5.12,2024-11-10
STU0269,11,3.65,2024-11-17
STU0269,12,,2024-11-24
STU0269,13,,2024-12-01
STU0269,14,2.73,2024-12-08
STU0269,15,,2024-12-15
STU0269,16,4.21,2024-12-22
STU0270,1,6.35,2024-09-08
STU0270,2,5.4,2024-09-15
STU0270,3,,2024-09-22
STU0270,4,,2024-09-29
STU0270,5,6.73,2024-10-06
STU0270,6,7.7,2024-10-13
STU0270,7,6.07,2024-10-20
STU0270,8,6.98,2024-10-27
STU0270,9,7.34,2024-11-03
STU0270,10,6.55,2024-11-10
STU0270,11,8.02,2024-11-17
STU0270,12,7.19,2024-11-24
STU0270,13,6.75,2024-12-01
STU0270,14,,2024-12-08
STU0270,15,6.02,2024-12-15
STU0270,16,7.48,2024-12-22
STU0271,1,,2024-09-08
STU0271,2,7.49,2024-09-15
STU0271,3,6.05,2024-09-22
STU0271,4,6.26,2024-09-29
STU0271,5,8.16,2024-10-06
STU0271,6,7.42,2024-10-13
STU0271,7,5.78,2024-10-20
STU0271,8,7.58,2024-10-27
STU0271,9,7.15,2024-11-03
STU0271,10,,2024-11-10
STU0271,11,8.74,2024-11-17
STU0271,12,6.77,2024-11-24
STU0271,13,7.2,2024-12-01
STU0271,14,7.6,2024-12-08
STU0271,15,7.96,2024-12-15
STU0271,16,7.49,2024-12-22
STU0272,1,7.47,2024-09-08
STU0272,2,6.94,2024-09-15
STU0272,3,7.52,2024-09-22
STU0272,4,,2024-09-29
STU0272,5,4.33,2024-10-06
STU0272,6,6.72,2024-10-13
STU0272,7,,2024-10-20
STU0272,8,6.14,2024-10-27
STU0272,9,4.91,2024-11-03
STU0272,10,,2024-11-10
STU0272,11,5.27,2024-11-17
STU0272,12,3.91,2024-11-24
STU0272,13,6.16,2024-12-01
STU0272,14,4.54,2024-12-08
STU0272,15,5.16,2024-12-15
STU0272,16,4.9,2024-12-22
STU0273,1,8.71,2024-09-08
STU0273,2,5.69,2024-09-15
STU0273,3,7.6,2024-09-22
STU0273,4,6.63,2024-09-29
STU0273,5,7.09,2024-10-06
STU0273,6,7.48,2024-10-13
STU0273,7,7.96,2024-10-20
STU0273,8,6.59,2024-10-27
STU0273,9,8.39,2024-11-03
STU0273,10,7.5,2024-11-10
STU0273,11,8.66,2024-11-17
STU0273,12,7.95,2024-11-24
STU0273,13,8.41,2024-12-01
STU0273,14,6.34,2024-12-08
STU0273,15,6.31,2024-12-15
STU0273,16,7.95,2024-12-22
STU0274,1,7.32,2024-09-08
STU0274,2,6.65,2024-09-15
STU0274,3,7.39,2024-09-22
STU0274,4,6.94,2024-09-29
STU0274,5,6.44,2024-10-06
STU0274,6,7.5,2024-10-13
STU0274,7,6.5,2024-10-20
STU0274,8,,2024-10-27
STU0274,9,6.9,2024-11-03
STU0274,10,5.49,2024-11-10
STU0274,11,6.68,2024-11-17
STU0274,12,4.77,2024-11-24
STU0274,13,4.37,2024-12-01
STU0274,14,4.3,2024-12-08
STU0274,15,2.89,2024-12-15
STU0274,16,4.01,2024-12-22
STU0275,1,7.08,2024-09-08
STU0275,2,7.87,2024-09-15
STU0275,3,7.42,2024-09-22
STU0275,4,9.09,2024-09-29
STU0275,5,7.29,2024-10-06
STU0275,6,7.59,2024-10-13
STU0275,7,,2024-10-20
STU0275,8,7.53,2024-10-27
STU0275,9,7.65,2024-11-03
STU0275,10,7.13,2024-11-10
STU0275,11,7.5,2024-11-17
STU0275,12,7.32,2024-11-24
STU0275,13,7.27,2024-12-01
STU0275,14,6.31,2024-12-08
STU0275,15,8.93,2024-12-15
STU0275,16,7.07,2024-12-22
STU0276,1,7.59,2024-09-08
STU0276,2,,2024-09-15
STU0276,3,8.62,2024-09-22
STU0276,4,7.63,2024-09-29
STU0276,5,,2024-10-06
STU0276,6,9.03,2024-10-13
STU0276,7,7.97,2024-10-20
STU0276,8,8.57,2024-10-27
STU0276,9,7.96,2024-11-03
STU0276,10,8.08,2024-11-10
STU0276,11,8.04,2024-11-17
STU0276,12,7.52,2024-11-24
STU0276,13,9.08,2024-12-01
STU0276,14,9.77,2024-12-08
STU0276,15,7.93,2024-12-15
STU0276,16,,2024-12-22
STU0277,1,6.33,2024-09-08
STU0277,2,4.85,2024-09-15
STU0277,3,5.66,2024-09-22
STU0277,4,6.3,2024-09-29
STU0277,5,6.36,2024-10-06
STU0277,6,4.3,2024-10-13
STU0277,7,5.41,2024-10-20
STU0277,8,,2024-10-27
STU0277,9,4.31,2024-11-03
STU0277,10,,2024-11-10
STU0277,11,6.33,2024-11-17
STU0277,12,3.15,2024-11-24
STU0277,13,,2024-12-01
STU0277,14,3.7,2024-12-08
STU0277,15,3.22,2024-12-15
STU0277,16,3.31,2024-12-22
STU0278,1,7.49,2024-09-08
STU0278,2,,2024-09-15
STU0278,3,,2024-09-22
STU0278,4,6.72,2024-09-29
STU0278,5,7.19,2024-10-06
STU0278,6,8.23,2024-10-13
STU0278,7,8.41,2024-10-20
STU0278,8,,2024-10-27
STU0278,9,5.33,2024-11-03
STU0278,10,5.96,2024-11-10
STU0278,11,6.63,2024-11-17
STU0278,12,5.2,2024-11-24
STU0278,13,7.26,2024-12-01
STU0278,14,8.35,2024-12-08
STU0278,15,6.56,2024-12-15
STU0278,16,6.17,2024-12-22
STU0279,1,7.74,2024-09-08
STU0279,2,8.21,2024-09-15
STU0279,3,7.11,2024-09-22
STU0279,4,8.03,2024-09-29
STU0279,5,7.91,2024-10-06
STU0279,6,,2024-10-13
STU0279,7,6.88,2024-10-20
STU0279,8,6.28,2024-10-27
STU0279,9,5.45,2024-11-03
STU0279,10,5.34,2024-11-10
STU0279,11,4.28,2024-11-17
STU0279,12,4.78,2024-11-24
STU0279,13,4.18,2024-12-01
STU0279,14,,2024-12-08
STU0279,15,3.77,2024-12-15
STU0279,16,3.95,2024-12-22
STU0280,1,,2024-09-08
STU0280,2,7.02,2024-09-15
STU0280,3,7.41,2024-09-22
STU0280,4,5.48,2024-09-29
STU0280,5,5.92,2024-10-06
STU0280,6,4.29,2024-10-13
STU0280,7,4.49,2024-10-20
STU0280,8,5.58,2024-10-27
STU0280,9,,2024-11-03
STU0280,10,4.4,2024-11-10
STU0280,11,4.01,2024-11-17
STU0280,12,,2024-11-24
STU0280,13,6.14,2024-12-01
STU0280,14,5.31,2024-12-08
STU0280,15,3.45,2024-12-15
STU0280,16,3.6,2024-12-22
STU0281,1,8.91,2024-09-08
STU0281,2,6.61,2024-09-15
STU0281,3,7.88,2024-09-22
STU0281,4,7.91,2024-09-29
STU0281,5,8.66,2024-10-06
STU0281,6,9.76,2024-10-13
STU0281,7,,2024-10-20
STU0281,8,8.77,2024-10-27
STU0281,9,,2024-11-03
STU0281,10,,2024-11-10
STU0281,11,,2024-11-17
STU0281,12,,2024-11-24
STU0281,13,,2024-12-01
STU0281,14,9.89,2024-12-08
STU0281,15,9.61,2024-12-15
STU0281,16,8.3,2024-12-22
STU0282,1,,2024-09-08
STU0282,2,9.89,2024-09-15
STU0282,3,10.0,2024-09-22
STU0282,4,10.0,2024-09-29
STU0282,5,9.22,2024-10-06
STU0282,6,,2024-10-13
STU0282,7,7.89,2024-10-20
STU0282,8,10.0,2024-10-27
STU0282,9,9.31,2024-11-03
STU0282,10,7.97,2024-11-10
STU0282,11,8.62,2024-11-17
STU0282,12,9.43,2024-11-24
STU0282,13,9.16,2024-12-01
STU0282,14,8.79,2024-12-08
STU0282,15,8.33,2024-12-15
STU0282,16,7.95,2024-12-22
STU0283,1,7.17,2024-09-08
STU0283,2,7.01,2024-09-15
STU0283,3,7.26,2024-09-22
STU0283,4,6.48,2024-09-29
STU0283,5,7.14,2024-10-06
STU0283,6,9.71,2024-10-13
STU0283,7,7.46,2024-10-20
STU0283,8,6.64,2024-10-27
STU0283,9,6.18,2024-11-03
STU0283,10,5.7,2024-11-10
STU0283,11,,2024-11-17
STU0283,12,6.04,2024-11-24
STU0283,13,5.77,2024-12-01
STU0283,14,5.04,2024-12-08
STU0283,15,4.84,2024-12-15
STU0283,16,,2024-12-22
STU0284,1,,2024-09-08
STU0284,2,8.88,2024-09-15
STU0284,3,7.5,2024-09-22
STU0284,4,6.62,2024-09-29
STU0284,5,6.21,2024-10-06
STU0284,6,5.49,2024-10-13
STU0284,7,5.14,2024-10-20
STU0284,8,5.06,2024-10-27
STU0284,9,5.98,2024-11-03
STU0284,10,5.77,2024-11-10
STU0284,11,,2024-11-17
STU0284,12,4.54,2024-11-24
STU0284,13,6.04,2024-12-01
STU0284,14,4.38,2024-12-08
STU0284,15,4.28,2024-12-15
STU0284,16,4.26,2024-12-22
STU0285,1,5.71,2024-09-08
STU0285,2,6.23,2024-09-15
STU0285,3,6.01,2024-09-22
STU0285,4,6.2,2024-09-29
STU0285,5,4.72,2024-10-06
STU0285,6,3.06,2024-10-13
STU0285,7,4.87,2024-10-20
STU0285,8,4.13,2024-10-27
STU0285,9,5.53,2024-11-03
STU0285,10,4.29,2024-11-10
STU0285,11,4.35,2024-11-17
STU0285,12,2.93,2024-11-24
STU0285,13,1.84,2024-12-01
STU0285,14,,2024-12-08
STU0285,15,3.15,2024-12-15
STU0285,16,3.37,2024-12-22
STU0286,1,8.37,2024-09-08
STU0286,2,7.45,2024-09-15
STU0286,3,9.26,2024-09-22
STU0286,4,9.03,2024-09-29
STU0286,5,6.96,2024-10-06
STU0286,6,,2024-10-13
STU0286,7,7.09,2024-10-20
STU0286,8,,2024-10-27
STU0286,9,6.8,2024-11-03
STU0286,10,7.88,2024-11-10
STU0286,11,5.86,2024-11-17
STU0286,12,6.28,2024-11-24
STU0286,13,7.33,2024-12-01
STU0286,14,5.21,2024-12-08
STU0286,15,4.5,2024-12-15
STU0286,16,5.36,2024-12-22
STU0287,1,8.11,2024-09-08
STU0287,2,6.27,2024-09-15
STU0287,3,6.8,2024-09-22
STU0287,4,6.49,2024-09-29
STU0287,5,,2024-10-06
STU0287,6,7.1,2024-10-13
STU0287,7,,2024-10-20
STU0287,8,6.48,2024-10-27
STU0287,9,4.96,2024-11-03
STU0287,10,6.23,2024-11-10
STU0287,11,4.87,2024-11-17
STU0287,12,4.47,2024-11-24
STU0287,13,4.17,2024-12-01
STU0287,14,3.96,2024-12-08
STU0287,15,5.44,2024-12-15
STU0287,16,5.16,2024-12-22
STU0288,1,8.57,2024-09-08
STU0288,2,9.45,2024-09-15
STU0288,3,8.25,2024-09-22
STU0288,4,9.4,2024-09-29
STU0288,5,8.46,2024-10-06
STU0288,6,7.81,2024-10-13
STU0288,7,8.88,2024-10-20
STU0288,8,9.53,2024-10-27
STU0288,9,,2024-11-03
STU0288,10,10.0,2024-11-10
STU0288,11,9.86,2024-11-17
STU0288,12,9.69,2024-11-24
STU0288,13,8.12,2024-12-01
STU0288,14,8.63,2024-12-08
STU0288,15,9.81,2024-12-15
STU0288,16,8.82,2024-12-22
STU0289,1,5.6,2024-09-08
STU0289,2,4.55,2024-09-15
STU0289,3,6.45,2024-09-22
STU0289,4,6.92,2024-09-29
STU0289,5,,2024-10-06
STU0289,6,3.71,2024-10-13
STU0289,7,4.71,2024-10-20
STU0289,8,3.75,2024-10-27
STU0289,9,3.19,2024-11-03
STU0289,10,3.34,2024-11-10
STU0289,11,,2024-11-17
STU0289,12,2.49,2024-11-24
STU0289,13,1.66,2024-12-01
STU0289,14,4.1,2024-12-08
STU0289,15,2.3,2024-12-15
STU0289,16,3.48,2024-12-22
STU0290,1,6.39,2024-09-08
STU0290,2,7.31,2024-09-15
STU0290,3,6.79,2024-09-22
STU0290,4,6.73,2024-09-29
STU0290,5,8.53,2024-10-06
STU0290,6,6.88,2024-10-13
STU0290,7,,2024-10-20
STU0290,8,8.15,2024-10-27
STU0290,9,6.88,2024-11-03
STU0290,10,,2024-11-10
STU0290,11,,2024-11-17
STU0290,12,5.0,2024-11-24
STU0290,13,7.51,2024-12-01
STU0290,14,8.1,2024-12-08
STU0290,15,7.8,2024-12-15
STU0290,16,6.48,2024-12-22
STU0291,1,5.54,2024-09-08
STU0291,2,,2024-09-15
STU0291,3,5.92,2024-09-22
STU0291,4,6.17,2024-09-29
STU0291,5,5.66,2024-10-06
STU0291,6,5.8,2024-10-13
STU0291,7,,2024-10-20
STU0291,8,5.64,2024-10-27
STU0291,9,5.42,2024-11-03
STU0291,10,5.42,2024-11-10
STU0291,11,6.25,2024-11-17
STU0291,12,5.97,2024-11-24
STU0291,13,5.0,2024-12-01
STU0291,14,6.4,2024-12-08
STU0291,15,5.22,2024-12-15
STU0291,16,5.67,2024-12-22
STU0292,1,8.49,2024-09-08
STU0292,2,,2024-09-15
STU0292,3,8.22,2024-09-22
STU0292,4,8.64,2024-09-29
STU0292,5,9.41,2024-10-06
STU0292,6,8.83,2024-10-13
STU0292,7,8.79,2024-10-20
STU0292,8,9.48,2024-10-27
STU0292,9,8.46,2024-11-03
STU0292,10,8.03,2024-11-10
STU0292,11,9.95,2024-11-17
STU0292,12,9.71,2024-11-24
STU0292,13,9.4,2024-12-01
STU0292,14,7.82,2024-12-08
STU0292,15,8.86,2024-12-15
STU0292,16,8.17,2024-12-22
STU0293,1,7.74,2024-09-08
STU0293,2,,2024-09-15
STU0293,3,7.93,2024-09-22
STU0293,4,8.77,2024-09-29
STU0293,5,9.45,2024-10-06
STU0293,6,6.43,2024-10-13
STU0293,7,6.85,2024-10-20
STU0293,8,,2024-10-27
STU0293,9,5.59,2024-11-03
STU0293,10,6.37,2024-11-10
STU0293,11,5.5,2024-11-17
STU0293,12,5.9,2024-11-24
STU0293,13,5.84,2024-12-01
STU0293,14,,2024-12-08
STU0293,15,5.57,2024-12-15
STU0293,16,5.98,2024-12-22
STU0294,1,5.52,2024-09-08
STU0294,2,,2024-09-15
STU0294,3,7.78,2024-09-22
STU0294,4,5.37,2024-09-29
STU0294,5,6.1,2024-10-06
STU0294,6,5.84,2024-10-13
STU0294,7,5.23,2024-10-20
STU0294,8,2.82,2024-10-27
STU0294,9,1.93,2024-11-03
STU0294,10,3.03,2024-11-10
STU0294,11,1.64,2024-11-17
STU0294,12,1.0,2024-11-24
STU0294,13,1.0,2024-12-01
STU0294,14,1.0,2024-12-08
STU0294,15,1.09,2024-12-15
STU0294,16,,2024-12-22
STU0295,1,5.14,2024-09-08
STU0295,2,5.89,2024-09-15
STU0295,3,6.97,2024-09-22
STU0295,4,6.84,2024-09-29
STU0295,5,5.0,2024-10-06
STU0295,6,5.82,2024-10-13
STU0295,7,,2024-10-20
STU0295,8,5.73,2024-10-27
STU0295,9,6.85,2024-11-03
STU0295,10,9.2,2024-11-10
STU0295,11,,2024-11-17
STU0295,12,7.49,2024-11-24
STU0295,13,5.0,2024-12-01
STU0295,14,6.89,2024-12-08
STU0295,15,,2024-12-15
STU0295,16,6.67,2024-12-22
STU0296,1,7.47,2024-09-08
STU0296,2,,2024-09-15
STU0296,3,8.44,2024-09-22
STU0296,4,7.78,2024-09-29
STU0296,5,8.8,2024-10-06
STU0296,6,8.38,2024-10-13
STU0296,7,7.96,2024-10-20
STU0296,8,8.81,2024-10-27
STU0296,9,7.55,2024-11-03
STU0296,10,6.95,2024-11-10
STU0296,11,,2024-11-17
STU0296,12,7.64,2024-11-24
STU0296,13,8.77,2024-12-01
STU0296,14,7.38,2024-12-08
STU0296,15,8.1,2024-12-15
STU0296,16,7.74,2024-12-22
STU0297,1,,2024-09-08
STU0297,2,,2024-09-15
STU0297,3,,2024-09-22
STU0297,4,5.72,2024-09-29
STU0297,5,3.9,2024-10-06
STU0297,6,3.98,2024-10-13
STU0297,7,4.12,2024-10-20
STU0297,8,4.28,2024-10-27
STU0297,9,1.64,2024-11-03
STU0297,10,2.25,2024-11-10
STU0297,11,,2024-11-17
STU0297,12,1.0,2024-11-24
STU0297,13,1.0,2024-12-01
STU0297,14,1.0,2024-12-08
STU0297,15,1.0,2024-12-15
STU0297,16,1.29,2024-12-22
STU0298,1,,2024-09-08
STU0298,2,6.5,2024-09-15
STU0298,3,7.3,2024-09-22
STU0298,4,5.46,2024-09-29
STU0298,5,5.7,2024-10-06
STU0298,6,5.35,2024-10-13
STU0298,7,5.24,2024-10-20
STU0298,8,4.48,2024-10-27
STU0298,9,5.24,2024-11-03
STU0298,10,3.97,2024-11-10
STU0298,11,2.73,2024-11-17
STU0298,12,,2024-11-24
STU0298,13,3.98,2024-12-01
STU0298,14,3.57,2024-12-08
STU0298,15,3.83,2024-12-15
STU0298,16,3.24,2024-12-22
STU0299,1,7.44,2024-09-08
STU0299,2,7.52,2024-09-15
STU0299,3,7.76,2024-09-22
STU0299,4,,2024-09-29
STU0299,5,8.28,2024-10-06
STU0299,6,7.92,2024-10-13
STU0299,7,,2024-10-20
STU0299,8,8.17,2024-10-27
STU0299,9,7.12,2024-11-03
STU0299,10,,2024-11-10
STU0299,11,9.05,2024-11-17
STU0299,12,7.44,2024-11-24
STU0299,13,,2024-12-01
STU0299,14,6.23,2024-12-08
STU0299,15,6.48,2024-12-15
STU0299,16,,2024-12-22
STU0300,1,,2024-09-08
STU0300,2,7.74,2024-09-15
STU0300,3,9.05,2024-09-22
STU0300,4,7.0,2024-09-29
STU0300,5,6.41,2024-10-06
STU0300,6,6.47,2024-10-13
STU0300,7,6.44,2024-10-20
STU0300,8,,2024-10-27
STU0300,9,7.79,2024-11-03
STU0300,10,9.13,2024-11-10
STU0300,11,7.04,2024-11-17
STU0300,12,7.76,2024-11-24
STU0300,13,,2024-12-01
STU0300,14,7.51,2024-12-08
STU0300,15,8.41,2024-12-15
STU0300,16,7.96,2024-12-22
STU0301,1,7.59,2024-09-08
STU0301,2,8.41,2024-09-15
STU0301,3,8.63,2024-09-22
STU0301,4,7.59,2024-09-29
STU0301,5,7.36,2024-10-06
STU0301,6,,2024-10-13
STU0301,7,,2024-10-20
STU0301,8,,2024-10-27
STU0301,9,7.13,2024-11-03
STU0301,10,7.05,2024-11-10
STU0301,11,,2024-11-17
STU0301,12,8.07,2024-11-24
STU0301,13,7.44,2024-12-01
STU0301,14,8.79,2024-12-08
STU0301,15,6.63,2024-12-15
STU0301,16,8.66,2024-12-22
STU0302,1,9.3,2024-09-08
STU0302,2,7.21,2024-09-15
STU0302,3,7.96,2024-09-22
STU0302,4,6.91,2024-09-29
STU0302,5,8.36,2024-10-06
STU0302,6,8.48,2024-10-13
STU0302,7,7.89,2024-10-20
STU0302,8,6.71,2024-10-27
STU0302,9,,2024-11-03
STU0302,10,7.97,2024-11-10
STU0302,11,7.37,2024-11-17
STU0302,12,8.54,2024-11-24
STU0302,13,7.65,2024-12-01
STU0302,14,7.79,2024-12-08
STU0302,15,7.83,2024-12-15
STU0302,16,7.03,2024-12-22
STU0303,1,7.63,2024-09-08
STU0303,2,10.0,2024-09-15
STU0303,3,8.53,2024-09-22
STU0303,4,8.25,2024-09-29
STU0303,5,8.15,2024-10-06
STU0303,6,7.8,2024-10-13
STU0303,7,8.44,2024-10-20
STU0303,8,7.26,2024-10-27
STU0303,9,6.71,2024-11-03
STU0303,10,5.32,2024-11-10
STU0303,11,6.92,2024-11-17
STU0303,12,5.13,2024-11-24
STU0303,13,5.64,2024-12-01
STU0303,14,7.27,2024-12-08
STU0303,15,,2024-12-15
STU0303,16,4.61,2024-12-22
STU0304,1,8.47,2024-09-08
STU0304,2,,2024-09-15
STU0304,3,6.78,2024-09-22
STU0304,4,6.77,2024-09-29
STU0304,5,,2024-10-06
STU0304,6,6.86,2024-10-13
STU0304,7,6.59,2024-10-20
STU0304,8,5.52,2024-10-27
STU0304,9,5.33,2024-11-03
STU0304,10,,2024-11-10
STU0304,11,5.52,2024-11-17
STU0304,12,5.29,2024-11-24
STU0304,13,3.94,2024-12-01
STU0304,14,5.98,2024-12-08
STU0304,15,,2024-12-15
